date,region,covid_deaths_2020
2020-11-05,Liguria,29.0
2020-11-06,Liguria,16.0
2020-11-07,Liguria,35.0
2020-11-08,Liguria,2.0
2020-11-09,Liguria,21.0
2020-11-10,Liguria,39.0
2020-11-11,Liguria,33.0
2020-11-12,Liguria,31.0
2020-11-13,Liguria,18.0
2020-11-14,Liguria,30.0
2020-11-15,Liguria,21.0
2020-11-16,Liguria,15.0
2020-11-17,Liguria,20.0
2020-11-18,Liguria,19.0
2020-11-19,Liguria,15.0
2020-11-20,Liguria,29.0
2020-11-21,Liguria,20.0
2020-11-22,Liguria,14.0
2020-11-23,Liguria,20.0
2020-11-24,Liguria,25.0
2020-11-25,Liguria,22.0
2020-11-26,Liguria,14.0
2020-11-27,Liguria,14.0
2020-11-28,Liguria,25.0
2020-11-29,Liguria,19.0
2020-11-30,Liguria,7.0
2020-12-01,Liguria,17.0
2020-12-02,Liguria,19.0
2020-12-03,Liguria,26.0
2020-12-04,Liguria,25.0
2020-12-05,Liguria,27.0
2020-12-06,Liguria,20.0
2020-12-07,Liguria,23.0
2020-12-08,Liguria,19.0
2020-12-09,Liguria,28.0
2020-12-10,Liguria,11.0
2020-12-11,Liguria,25.0
2020-12-12,Liguria,22.0
2020-12-13,Liguria,8.0
2020-12-14,Liguria,17.0
2020-12-15,Liguria,20.0
2020-12-16,Liguria,11.0
2020-12-17,Liguria,19.0
2020-02-24,Lombardia,
2020-02-25,Lombardia,3.0
2020-02-26,Lombardia,0.0
2020-02-27,Lombardia,5.0
2020-02-28,Lombardia,3.0
2020-02-29,Lombardia,6.0
2020-03-01,Lombardia,1.0
2020-03-02,Lombardia,14.0
2020-03-03,Lombardia,17.0
2020-03-04,Lombardia,18.0
2020-03-05,Lombardia,25.0
2020-03-06,Lombardia,37.0
2020-03-07,Lombardia,19.0
2020-03-08,Lombardia,113.0
2020-03-09,Lombardia,66.0
2020-03-10,Lombardia,135.0
2020-03-11,Lombardia,149.0
2020-03-12,Lombardia,127.0
2020-03-13,Lombardia,146.0
2020-03-14,Lombardia,76.0
2020-03-15,Lombardia,252.0
2020-03-16,Lombardia,202.0
2020-03-17,Lombardia,220.0
2020-03-18,Lombardia,319.0
2020-03-19,Lombardia,209.0
2020-03-20,Lombardia,381.0
2020-03-21,Lombardia,546.0
2020-03-22,Lombardia,361.0
2020-03-23,Lombardia,320.0
2020-03-24,Lombardia,402.0
2020-03-25,Lombardia,296.0
2020-03-26,Lombardia,387.0
2020-03-27,Lombardia,541.0
2020-03-28,Lombardia,542.0
2020-03-29,Lombardia,416.0
2020-03-30,Lombardia,458.0
2020-03-31,Lombardia,381.0
2020-04-01,Lombardia,394.0
2020-04-02,Lombardia,367.0
2020-04-03,Lombardia,351.0
2020-04-04,Lombardia,345.0
2020-04-05,Lombardia,249.0
2020-04-06,Lombardia,297.0
2020-04-07,Lombardia,282.0
2020-04-08,Lombardia,238.0
2020-04-09,Lombardia,300.0
2020-04-10,Lombardia,216.0
2020-04-11,Lombardia,273.0
2020-04-12,Lombardia,110.0
2020-04-13,Lombardia,280.0
2020-04-14,Lombardia,241.0
2020-04-15,Lombardia,235.0
2020-04-16,Lombardia,231.0
2020-04-17,Lombardia,243.0
2020-04-18,Lombardia,199.0
2020-04-19,Lombardia,163.0
2020-04-20,Lombardia,163.0
2020-04-21,Lombardia,203.0
2020-04-22,Lombardia,161.0
2020-04-23,Lombardia,200.0
2020-04-24,Lombardia,166.0
2020-04-25,Lombardia,163.0
2020-04-26,Lombardia,56.0
2020-04-27,Lombardia,124.0
2020-04-28,Lombardia,126.0
2020-04-29,Lombardia,104.0
2020-04-30,Lombardia,93.0
2020-05-01,Lombardia,88.0
2020-05-02,Lombardia,329.0
2020-05-03,Lombardia,42.0
2020-05-04,Lombardia,63.0
2020-05-05,Lombardia,95.0
2020-05-06,Lombardia,222.0
2020-05-07,Lombardia,134.0
2020-05-08,Lombardia,94.0
2020-05-09,Lombardia,85.0
2020-05-10,Lombardia,62.0
2020-05-11,Lombardia,68.0
2020-05-12,Lombardia,62.0
2020-05-13,Lombardia,69.0
2020-05-14,Lombardia,111.0
2020-05-15,Lombardia,115.0
2020-05-16,Lombardia,39.0
2020-05-17,Lombardia,69.0
2020-05-18,Lombardia,24.0
2020-05-19,Lombardia,54.0
2020-05-20,Lombardia,65.0
2020-05-21,Lombardia,65.0
2020-05-22,Lombardia,57.0
2020-05-23,Lombardia,56.0
2020-05-24,Lombardia,0.0
2020-05-25,Lombardia,34.0
2020-05-26,Lombardia,22.0
2020-05-27,Lombardia,58.0
2020-05-28,Lombardia,20.0
2020-05-29,Lombardia,38.0
2020-05-30,Lombardia,67.0
2020-05-31,Lombardia,33.0
2020-06-01,Lombardia,19.0
2020-06-02,Lombardia,12.0
2020-06-03,Lombardia,29.0
2020-06-04,Lombardia,29.0
2020-06-05,Lombardia,21.0
2020-06-06,Lombardia,27.0
2020-06-07,Lombardia,21.0
2020-06-08,Lombardia,32.0
2020-06-09,Lombardia,15.0
2020-06-10,Lombardia,32.0
2020-06-11,Lombardia,25.0
2020-06-12,Lombardia,31.0
2020-06-13,Lombardia,23.0
2020-06-14,Lombardia,21.0
2020-06-15,Lombardia,8.0
2020-06-16,Lombardia,9.0
2020-06-17,Lombardia,14.0
2020-06-18,Lombardia,36.0
2020-06-19,Lombardia,18.0
2020-06-20,Lombardia,23.0
2020-06-21,Lombardia,13.0
2020-06-22,Lombardia,3.0
2020-06-23,Lombardia,6.0
2020-06-24,Lombardia,7.0
2020-06-25,Lombardia,22.0
2020-06-26,Lombardia,16.0
2020-06-27,Lombardia,2.0
2020-06-28,Lombardia,13.0
2020-06-29,Lombardia,1.0
2020-06-30,Lombardia,4.0
2020-07-01,Lombardia,6.0
2020-07-02,Lombardia,21.0
2020-07-03,Lombardia,4.0
2020-07-04,Lombardia,16.0
2020-07-05,Lombardia,6.0
2020-07-06,Lombardia,3.0
2020-07-07,Lombardia,13.0
2020-07-08,Lombardia,12.0
2020-07-09,Lombardia,5.0
2020-07-10,Lombardia,6.0
2020-07-11,Lombardia,4.0
2020-07-12,Lombardia,8.0
2020-07-13,Lombardia,9.0
2020-07-14,Lombardia,3.0
2020-07-15,Lombardia,5.0
2020-07-16,Lombardia,10.0
2020-07-17,Lombardia,3.0
2020-07-18,Lombardia,10.0
2020-07-19,Lombardia,0.0
2020-07-20,Lombardia,8.0
2020-07-21,Lombardia,1.0
2020-07-22,Lombardia,1.0
2020-07-23,Lombardia,3.0
2020-07-24,Lombardia,0.0
2020-07-25,Lombardia,0.0
2020-07-26,Lombardia,0.0
2020-07-27,Lombardia,0.0
2020-07-28,Lombardia,1.0
2020-07-29,Lombardia,0.0
2020-07-30,Lombardia,0.0
2020-07-31,Lombardia,4.0
2020-08-01,Lombardia,1.0
2020-08-02,Lombardia,8.0
2020-08-03,Lombardia,3.0
2020-08-04,Lombardia,1.0
2020-08-05,Lombardia,5.0
2020-08-06,Lombardia,5.0
2020-08-07,Lombardia,0.0
2020-08-08,Lombardia,3.0
2020-08-09,Lombardia,1.0
2020-08-10,Lombardia,0.0
2020-08-11,Lombardia,0.0
2020-08-12,Lombardia,0.0
2020-08-13,Lombardia,2.0
2020-08-14,Lombardia,1.0
2020-08-15,Lombardia,1.0
2020-08-16,Lombardia,3.0
2020-08-17,Lombardia,0.0
2020-08-18,Lombardia,0.0
2020-08-19,Lombardia,4.0
2020-08-20,Lombardia,2.0
2020-08-21,Lombardia,6.0
2020-08-22,Lombardia,0.0
2020-08-23,Lombardia,4.0
2020-08-24,Lombardia,1.0
2020-08-25,Lombardia,0.0
2020-08-26,Lombardia,0.0
2020-08-27,Lombardia,0.0
2020-08-28,Lombardia,3.0
2020-08-29,Lombardia,0.0
2020-08-30,Lombardia,3.0
2020-08-31,Lombardia,2.0
2020-09-01,Lombardia,2.0
2020-09-02,Lombardia,2.0
2020-09-03,Lombardia,1.0
2020-09-04,Lombardia,6.0
2020-09-05,Lombardia,1.0
2020-09-06,Lombardia,3.0
2020-09-07,Lombardia,6.0
2020-09-08,Lombardia,2.0
2020-09-09,Lombardia,3.0
2020-09-10,Lombardia,1.0
2020-09-11,Lombardia,4.0
2020-09-12,Lombardia,0.0
2020-09-13,Lombardia,3.0
2020-09-14,Lombardia,2.0
2020-09-15,Lombardia,2.0
2020-09-16,Lombardia,2.0
2020-09-17,Lombardia,1.0
2020-09-18,Lombardia,2.0
2020-09-19,Lombardia,9.0
2020-09-20,Lombardia,5.0
2020-09-21,Lombardia,1.0
2020-09-22,Lombardia,2.0
2020-09-23,Lombardia,0.0
2020-09-24,Lombardia,10.0
2020-09-25,Lombardia,2.0
2020-09-26,Lombardia,4.0
2020-09-27,Lombardia,5.0
2020-09-28,Lombardia,2.0
2020-09-29,Lombardia,3.0
2020-09-30,Lombardia,4.0
2020-10-01,Lombardia,5.0
2020-10-02,Lombardia,4.0
2020-10-03,Lombardia,5.0
2020-10-04,Lombardia,2.0
2020-10-05,Lombardia,2.0
2020-10-06,Lombardia,0.0
2020-10-07,Lombardia,5.0
2020-10-08,Lombardia,1.0
2020-10-09,Lombardia,1.0
2020-10-10,Lombardia,2.0
2020-10-11,Lombardia,3.0
2020-10-12,Lombardia,3.0
2020-10-13,Lombardia,6.0
2020-10-14,Lombardia,17.0
2020-10-15,Lombardia,26.0
2020-10-16,Lombardia,7.0
2020-10-17,Lombardia,13.0
2020-10-18,Lombardia,21.0
2020-10-19,Lombardia,6.0
2020-10-20,Lombardia,19.0
2020-10-21,Lombardia,20.0
2020-10-22,Lombardia,29.0
2020-10-23,Lombardia,7.0
2020-10-24,Lombardia,51.0
2020-10-25,Lombardia,25.0
2020-10-26,Lombardia,17.0
2020-10-27,Lombardia,58.0
2020-10-28,Lombardia,47.0
2020-10-29,Lombardia,57.0
2020-10-30,Lombardia,48.0
2020-10-31,Lombardia,73.0
2020-11-01,Lombardia,54.0
2020-11-02,Lombardia,46.0
2020-11-03,Lombardia,117.0
2020-11-04,Lombardia,96.0
2020-11-05,Lombardia,139.0
2020-11-06,Lombardia,131.0
2020-11-07,Lombardia,108.0
2020-11-08,Lombardia,117.0
2020-11-09,Lombardia,99.0
2020-11-10,Lombardia,129.0
2020-11-11,Lombardia,152.0
2020-11-12,Lombardia,187.0
2020-11-13,Lombardia,118.0
2020-11-14,Lombardia,158.0
2020-11-15,Lombardia,181.0
2020-11-16,Lombardia,99.0
2020-11-17,Lombardia,202.0
2020-11-18,Lombardia,182.0
2020-11-19,Lombardia,165.0
2020-11-20,Lombardia,175.0
2020-11-21,Lombardia,169.0
2020-11-22,Lombardia,165.0
2020-11-23,Lombardia,140.0
2020-11-24,Lombardia,186.0
2020-11-25,Lombardia,155.0
2020-11-26,Lombardia,207.0
2020-11-27,Lombardia,181.0
2020-11-28,Lombardia,119.0
2020-11-29,Lombardia,135.0
2020-11-30,Lombardia,208.0
2020-12-01,Lombardia,249.0
2020-12-02,Lombardia,175.0
2020-12-03,Lombardia,347.0
2020-12-04,Lombardia,147.0
2020-12-05,Lombardia,111.0
2020-12-06,Lombardia,140.0
2020-12-07,Lombardia,56.0
2020-12-08,Lombardia,128.0
2020-12-09,Lombardia,69.0
2020-12-10,Lombardia,172.0
2020-12-11,Lombardia,132.0
2020-12-12,Lombardia,85.0
2020-12-13,Lombardia,144.0
2020-12-14,Lombardia,67.0
2020-12-15,Lombardia,114.0
2020-12-16,Lombardia,106.0
2020-12-17,Lombardia,68.0
2020-02-24,Marche,
2020-02-25,Marche,0.0
2020-02-26,Marche,0.0
2020-02-27,Marche,0.0
2020-02-28,Marche,0.0
2020-02-29,Marche,0.0
2020-03-01,Marche,0.0
2020-03-02,Marche,1.0
2020-03-03,Marche,1.0
2020-03-04,Marche,2.0
2020-03-05,Marche,0.0
2020-03-06,Marche,0.0
2020-03-07,Marche,2.0
2020-03-08,Marche,1.0
2020-03-09,Marche,3.0
2020-03-10,Marche,3.0
2020-03-11,Marche,5.0
2020-03-12,Marche,4.0
2020-03-13,Marche,5.0
2020-03-14,Marche,9.0
2020-03-15,Marche,10.0
2020-03-16,Marche,11.0
2020-03-17,Marche,12.0
2020-03-18,Marche,23.0
2020-03-19,Marche,23.0
2020-03-20,Marche,22.0
2020-03-21,Marche,17.0
2020-03-22,Marche,30.0
2020-03-23,Marche,19.0
2020-03-24,Marche,28.0
2020-03-25,Marche,56.0
2020-03-26,Marche,23.0
2020-03-27,Marche,26.0
2020-03-28,Marche,28.0
2020-03-29,Marche,22.0
2020-03-30,Marche,31.0
2020-03-31,Marche,35.0
2020-04-01,Marche,25.0
2020-04-02,Marche,26.0
2020-04-03,Marche,54.0
2020-04-04,Marche,17.0
2020-04-05,Marche,25.0
2020-04-06,Marche,13.0
2020-04-07,Marche,18.0
2020-04-08,Marche,22.0
2020-04-09,Marche,17.0
2020-04-10,Marche,13.0
2020-04-11,Marche,7.0
2020-04-12,Marche,11.0
2020-04-13,Marche,13.0
2020-04-14,Marche,15.0
2020-04-15,Marche,18.0
2020-04-16,Marche,18.0
2020-04-17,Marche,21.0
2020-04-18,Marche,10.0
2020-04-19,Marche,12.0
2020-04-20,Marche,15.0
2020-04-21,Marche,12.0
2020-04-22,Marche,11.0
2020-04-23,Marche,12.0
2020-04-24,Marche,8.0
2020-04-25,Marche,9.0
2020-04-26,Marche,5.0
2020-04-27,Marche,5.0
2020-04-28,Marche,9.0
2020-04-29,Marche,6.0
2020-04-30,Marche,7.0
2020-05-01,Marche,5.0
2020-05-02,Marche,5.0
2020-05-03,Marche,11.0
2020-05-04,Marche,5.0
2020-05-05,Marche,4.0
2020-05-06,Marche,7.0
2020-05-07,Marche,5.0
2020-05-08,Marche,6.0
2020-05-09,Marche,4.0
2020-05-10,Marche,2.0
2020-05-11,Marche,4.0
2020-05-12,Marche,5.0
2020-05-13,Marche,2.0
2020-05-14,Marche,3.0
2020-05-15,Marche,3.0
2020-05-16,Marche,5.0
2020-05-17,Marche,2.0
2020-05-18,Marche,0.0
2020-05-19,Marche,2.0
2020-05-20,Marche,1.0
2020-05-21,Marche,3.0
2020-05-22,Marche,0.0
2020-05-23,Marche,3.0
2020-05-24,Marche,1.0
2020-05-25,Marche,1.0
2020-05-26,Marche,1.0
2020-05-27,Marche,0.0
2020-05-28,Marche,1.0
2020-05-29,Marche,-11.0
2020-05-30,Marche,1.0
2020-05-31,Marche,0.0
2020-06-01,Marche,0.0
2020-06-02,Marche,0.0
2020-06-03,Marche,0.0
2020-06-04,Marche,1.0
2020-06-05,Marche,1.0
2020-06-06,Marche,2.0
2020-06-07,Marche,0.0
2020-06-08,Marche,0.0
2020-06-09,Marche,1.0
2020-06-10,Marche,0.0
2020-06-11,Marche,0.0
2020-06-12,Marche,1.0
2020-06-13,Marche,0.0
2020-06-14,Marche,0.0
2020-06-15,Marche,0.0
2020-06-16,Marche,1.0
2020-06-17,Marche,0.0
2020-06-18,Marche,0.0
2020-06-19,Marche,0.0
2020-06-20,Marche,0.0
2020-06-21,Marche,0.0
2020-06-22,Marche,0.0
2020-06-23,Marche,0.0
2020-06-24,Marche,0.0
2020-06-25,Marche,-3.0
2020-06-26,Marche,0.0
2020-06-27,Marche,0.0
2020-06-28,Marche,0.0
2020-06-29,Marche,0.0
2020-06-30,Marche,0.0
2020-07-01,Marche,-4.0
2020-07-02,Marche,0.0
2020-07-03,Marche,0.0
2020-07-04,Marche,0.0
2020-07-05,Marche,0.0
2020-07-06,Marche,0.0
2020-07-07,Marche,0.0
2020-07-08,Marche,0.0
2020-07-09,Marche,0.0
2020-07-10,Marche,0.0
2020-07-11,Marche,0.0
2020-07-12,Marche,0.0
2020-07-13,Marche,0.0
2020-07-14,Marche,0.0
2020-07-15,Marche,0.0
2020-07-16,Marche,0.0
2020-07-17,Marche,0.0
2020-07-18,Marche,0.0
2020-07-19,Marche,0.0
2020-07-20,Marche,0.0
2020-07-21,Marche,0.0
2020-07-22,Marche,0.0
2020-07-23,Marche,0.0
2020-07-24,Marche,0.0
2020-07-25,Marche,0.0
2020-07-26,Marche,0.0
2020-07-27,Marche,0.0
2020-07-28,Marche,0.0
2020-07-29,Marche,0.0
2020-07-30,Marche,0.0
2020-07-31,Marche,0.0
2020-08-01,Marche,0.0
2020-08-02,Marche,0.0
2020-08-03,Marche,0.0
2020-08-04,Marche,0.0
2020-08-05,Marche,0.0
2020-08-06,Marche,0.0
2020-08-07,Marche,0.0
2020-08-08,Marche,0.0
2020-08-09,Marche,0.0
2020-08-10,Marche,0.0
2020-08-11,Marche,0.0
2020-08-12,Marche,0.0
2020-08-13,Marche,0.0
2020-08-14,Marche,0.0
2020-08-15,Marche,0.0
2020-08-16,Marche,0.0
2020-08-17,Marche,0.0
2020-08-18,Marche,0.0
2020-08-19,Marche,0.0
2020-08-20,Marche,0.0
2020-08-21,Marche,0.0
2020-08-22,Marche,0.0
2020-08-23,Marche,0.0
2020-08-24,Marche,0.0
2020-08-25,Marche,0.0
2020-08-26,Marche,0.0
2020-08-27,Marche,0.0
2020-08-28,Marche,0.0
2020-08-29,Marche,0.0
2020-08-30,Marche,0.0
2020-08-31,Marche,0.0
2020-09-01,Marche,0.0
2020-09-02,Marche,0.0
2020-09-03,Marche,1.0
2020-09-04,Marche,0.0
2020-09-05,Marche,0.0
2020-09-06,Marche,0.0
2020-09-07,Marche,0.0
2020-09-08,Marche,0.0
2020-09-09,Marche,0.0
2020-09-10,Marche,1.0
2020-09-11,Marche,0.0
2020-09-12,Marche,0.0
2020-09-13,Marche,0.0
2020-09-14,Marche,0.0
2020-09-15,Marche,0.0
2020-09-16,Marche,0.0
2020-09-17,Marche,0.0
2020-09-18,Marche,0.0
2020-09-19,Marche,0.0
2020-09-20,Marche,0.0
2020-09-21,Marche,0.0
2020-09-22,Marche,0.0
2020-09-23,Marche,0.0
2020-09-24,Marche,0.0
2020-09-25,Marche,1.0
2020-09-26,Marche,0.0
2020-09-27,Marche,0.0
2020-09-28,Marche,0.0
2020-09-29,Marche,0.0
2020-09-30,Marche,0.0
2020-10-01,Marche,0.0
2020-10-02,Marche,0.0
2020-10-03,Marche,1.0
2020-10-04,Marche,1.0
2020-10-05,Marche,0.0
2020-10-06,Marche,0.0
2020-10-07,Marche,0.0
2020-10-08,Marche,0.0
2020-10-09,Marche,0.0
2020-10-10,Marche,0.0
2020-10-11,Marche,0.0
2020-10-12,Marche,0.0
2020-10-13,Marche,0.0
2020-10-14,Marche,0.0
2020-10-15,Marche,0.0
2020-10-16,Marche,0.0
2020-10-17,Marche,0.0
2020-10-18,Marche,3.0
2020-10-19,Marche,0.0
2020-10-20,Marche,1.0
2020-10-21,Marche,1.0
2020-10-22,Marche,1.0
2020-10-23,Marche,2.0
2020-10-24,Marche,1.0
2020-10-25,Marche,2.0
2020-10-26,Marche,1.0
2020-10-27,Marche,2.0
2020-10-28,Marche,2.0
2020-10-29,Marche,1.0
2020-10-30,Marche,4.0
2020-10-31,Marche,6.0
2020-11-01,Marche,2.0
2020-11-02,Marche,4.0
2020-11-03,Marche,6.0
2020-11-04,Marche,1.0
2020-11-05,Marche,2.0
2020-11-06,Marche,3.0
2020-11-07,Marche,8.0
2020-11-08,Marche,5.0
2020-11-09,Marche,7.0
2020-11-10,Marche,10.0
2020-11-11,Marche,10.0
2020-11-12,Marche,6.0
2020-11-13,Marche,11.0
2020-11-14,Marche,8.0
2020-11-15,Marche,9.0
2020-11-16,Marche,8.0
2020-11-17,Marche,11.0
2020-11-18,Marche,9.0
2020-11-19,Marche,11.0
2020-11-20,Marche,11.0
2020-11-21,Marche,7.0
2020-11-22,Marche,12.0
2020-11-23,Marche,8.0
2020-11-24,Marche,13.0
2020-11-25,Marche,10.0
2020-11-26,Marche,10.0
2020-11-27,Marche,9.0
2020-11-28,Marche,12.0
2020-11-29,Marche,13.0
2020-11-30,Marche,9.0
2020-12-01,Marche,12.0
2020-12-02,Marche,13.0
2020-12-03,Marche,9.0
2020-12-04,Marche,7.0
2020-12-05,Marche,9.0
2020-12-06,Marche,13.0
2020-12-07,Marche,10.0
2020-12-08,Marche,18.0
2020-12-09,Marche,9.0
2020-12-10,Marche,9.0
2020-12-11,Marche,6.0
2020-12-12,Marche,11.0
2020-12-13,Marche,14.0
2020-12-14,Marche,10.0
2020-12-15,Marche,14.0
2020-12-16,Marche,9.0
2020-12-17,Marche,9.0
2020-02-24,Molise,
2020-02-25,Molise,0.0
2020-02-26,Molise,0.0
2020-02-27,Molise,0.0
2020-02-28,Molise,0.0
2020-02-29,Molise,0.0
2020-03-01,Molise,0.0
2020-03-02,Molise,0.0
2020-03-03,Molise,0.0
2020-03-04,Molise,0.0
2020-03-05,Molise,0.0
2020-03-06,Molise,0.0
2020-03-07,Molise,0.0
2020-03-08,Molise,0.0
2020-03-09,Molise,0.0
2020-03-10,Molise,0.0
2020-03-11,Molise,0.0
2020-03-12,Molise,0.0
2020-03-13,Molise,0.0
2020-03-14,Molise,0.0
2020-03-15,Molise,0.0
2020-03-16,Molise,1.0
2020-03-17,Molise,0.0
2020-03-18,Molise,0.0
2020-03-19,Molise,1.0
2020-03-20,Molise,3.0
2020-03-21,Molise,2.0
2020-03-22,Molise,0.0
2020-03-23,Molise,0.0
2020-03-24,Molise,1.0
2020-03-25,Molise,0.0
2020-03-26,Molise,0.0
2020-03-27,Molise,1.0
2020-03-28,Molise,0.0
2020-03-29,Molise,0.0
2020-03-30,Molise,0.0
2020-03-31,Molise,0.0
2020-04-01,Molise,1.0
2020-04-02,Molise,1.0
2020-04-03,Molise,0.0
2020-04-04,Molise,0.0
2020-04-05,Molise,2.0
2020-04-06,Molise,0.0
2020-04-07,Molise,0.0
2020-04-08,Molise,0.0
2020-04-09,Molise,0.0
2020-04-10,Molise,0.0
2020-04-11,Molise,1.0
2020-04-12,Molise,1.0
2020-04-13,Molise,0.0
2020-04-14,Molise,0.0
2020-04-15,Molise,0.0
2020-04-16,Molise,1.0
2020-04-17,Molise,0.0
2020-04-18,Molise,0.0
2020-04-19,Molise,1.0
2020-04-20,Molise,1.0
2020-04-21,Molise,0.0
2020-04-22,Molise,1.0
2020-04-23,Molise,1.0
2020-04-24,Molise,0.0
2020-04-25,Molise,1.0
2020-04-26,Molise,0.0
2020-04-27,Molise,0.0
2020-04-28,Molise,0.0
2020-04-29,Molise,0.0
2020-04-30,Molise,0.0
2020-05-01,Molise,0.0
2020-05-02,Molise,0.0
2020-05-03,Molise,1.0
2020-05-04,Molise,0.0
2020-05-05,Molise,0.0
2020-05-06,Molise,0.0
2020-05-07,Molise,0.0
2020-05-08,Molise,0.0
2020-05-09,Molise,0.0
2020-05-10,Molise,0.0
2020-05-11,Molise,0.0
2020-05-12,Molise,0.0
2020-05-13,Molise,0.0
2020-05-14,Molise,0.0
2020-05-15,Molise,0.0
2020-05-16,Molise,0.0
2020-05-17,Molise,0.0
2020-05-18,Molise,0.0
2020-05-19,Molise,0.0
2020-05-20,Molise,0.0
2020-05-21,Molise,0.0
2020-05-22,Molise,0.0
2020-05-23,Molise,0.0
2020-05-24,Molise,0.0
2020-05-25,Molise,0.0
2020-05-26,Molise,0.0
2020-05-27,Molise,0.0
2020-05-28,Molise,0.0
2020-05-29,Molise,0.0
2020-05-30,Molise,0.0
2020-05-31,Molise,0.0
2020-06-01,Molise,0.0
2020-06-02,Molise,0.0
2020-06-03,Molise,0.0
2020-06-04,Molise,1.0
2020-06-05,Molise,0.0
2020-06-06,Molise,0.0
2020-06-07,Molise,0.0
2020-06-08,Molise,0.0
2020-06-09,Molise,0.0
2020-06-10,Molise,0.0
2020-06-11,Molise,0.0
2020-06-12,Molise,0.0
2020-06-13,Molise,0.0
2020-06-14,Molise,0.0
2020-06-15,Molise,0.0
2020-06-16,Molise,0.0
2020-06-17,Molise,0.0
2020-06-18,Molise,0.0
2020-06-19,Molise,0.0
2020-06-20,Molise,0.0
2020-06-21,Molise,0.0
2020-06-22,Molise,0.0
2020-06-23,Molise,0.0
2020-06-24,Molise,0.0
2020-06-25,Molise,0.0
2020-06-26,Molise,0.0
2020-06-27,Molise,0.0
2020-06-28,Molise,0.0
2020-06-29,Molise,0.0
2020-06-30,Molise,0.0
2020-07-01,Molise,0.0
2020-07-02,Molise,0.0
2020-07-03,Molise,0.0
2020-07-04,Molise,0.0
2020-07-05,Molise,0.0
2020-07-06,Molise,0.0
2020-07-07,Molise,0.0
2020-07-08,Molise,0.0
2020-07-09,Molise,0.0
2020-07-10,Molise,0.0
2020-07-11,Molise,0.0
2020-07-12,Molise,0.0
2020-07-13,Molise,0.0
2020-07-14,Molise,0.0
2020-07-15,Molise,0.0
2020-07-16,Molise,0.0
2020-07-17,Molise,0.0
2020-07-18,Molise,0.0
2020-07-19,Molise,0.0
2020-07-20,Molise,0.0
2020-07-21,Molise,0.0
2020-07-22,Molise,0.0
2020-07-23,Molise,0.0
2020-07-24,Molise,0.0
2020-07-25,Molise,0.0
2020-07-26,Molise,0.0
2020-07-27,Molise,0.0
2020-07-28,Molise,0.0
2020-07-29,Molise,0.0
2020-07-30,Molise,0.0
2020-07-31,Molise,0.0
2020-08-01,Molise,0.0
2020-08-02,Molise,0.0
2020-08-03,Molise,0.0
2020-08-04,Molise,0.0
2020-08-05,Molise,0.0
2020-08-06,Molise,0.0
2020-08-07,Molise,0.0
2020-08-08,Molise,0.0
2020-08-09,Molise,0.0
2020-08-10,Molise,0.0
2020-08-11,Molise,0.0
2020-08-12,Molise,0.0
2020-08-13,Molise,0.0
2020-08-14,Molise,0.0
2020-08-15,Molise,0.0
2020-08-16,Molise,0.0
2020-08-17,Molise,0.0
2020-08-18,Molise,0.0
2020-08-19,Molise,0.0
2020-08-20,Molise,0.0
2020-08-21,Molise,0.0
2020-08-22,Molise,0.0
2020-08-23,Molise,0.0
2020-08-24,Molise,0.0
2020-08-25,Molise,0.0
2020-08-26,Molise,0.0
2020-08-27,Molise,0.0
2020-08-28,Molise,0.0
2020-08-29,Molise,0.0
2020-08-30,Molise,0.0
2020-08-31,Molise,0.0
2020-09-01,Molise,0.0
2020-09-02,Molise,0.0
2020-09-03,Molise,0.0
2020-09-04,Molise,0.0
2020-09-05,Molise,0.0
2020-09-06,Molise,0.0
2020-09-07,Molise,0.0
2020-09-08,Molise,0.0
2020-09-09,Molise,0.0
2020-09-10,Molise,0.0
2020-09-11,Molise,0.0
2020-09-12,Molise,0.0
2020-09-13,Molise,0.0
2020-09-14,Molise,0.0
2020-09-15,Molise,0.0
2020-09-16,Molise,0.0
2020-09-17,Molise,0.0
2020-09-18,Molise,0.0
2020-09-19,Molise,0.0
2020-09-20,Molise,0.0
2020-09-21,Molise,0.0
2020-09-22,Molise,0.0
2020-09-23,Molise,0.0
2020-09-24,Molise,0.0
2020-09-25,Molise,0.0
2020-09-26,Molise,0.0
2020-09-27,Molise,1.0
2020-09-28,Molise,0.0
2020-09-29,Molise,0.0
2020-09-30,Molise,0.0
2020-10-01,Molise,0.0
2020-10-02,Molise,0.0
2020-10-03,Molise,1.0
2020-10-04,Molise,0.0
2020-10-05,Molise,0.0
2020-10-06,Molise,0.0
2020-10-07,Molise,0.0
2020-10-08,Molise,0.0
2020-10-09,Molise,0.0
2020-10-10,Molise,1.0
2020-10-11,Molise,0.0
2020-10-12,Molise,0.0
2020-10-13,Molise,0.0
2020-10-14,Molise,0.0
2020-10-15,Molise,0.0
2020-10-16,Molise,0.0
2020-10-17,Molise,0.0
2020-10-18,Molise,0.0
2020-10-19,Molise,0.0
2020-10-20,Molise,0.0
2020-10-21,Molise,0.0
2020-10-22,Molise,0.0
2020-10-23,Molise,0.0
2020-10-24,Molise,1.0
2020-10-25,Molise,1.0
2020-10-26,Molise,0.0
2020-10-27,Molise,1.0
2020-10-28,Molise,2.0
2020-10-29,Molise,1.0
2020-10-30,Molise,0.0
2020-10-31,Molise,5.0
